"exposureId","exposureName","outcomeId","outcomeName"
1760039,"Pyrimethamine",2,"Cardiac arrhythmia"
731188,"quazepam",2,"Cardiac arrhythmia"
766814,"quetiapine",2,"Cardiac arrhythmia"
1331235,"quinapril",2,"Cardiac arrhythmia"
1360421,"Quinidine",2,"Cardiac arrhythmia"
1760616,"Quinine",2,"Cardiac arrhythmia"
1789515,"quinupristin",2,"Cardiac arrhythmia"
1513103,"Raloxifene",2,"Cardiac arrhythmia"
1712889,"raltegravir",2,"Cardiac arrhythmia"
781182,"ramelteon",2,"Cardiac arrhythmia"
1334456,"Ramipril",2,"Cardiac arrhythmia"
961047,"Ranitidine",2,"Cardiac arrhythmia"
1337107,"ranolazine",2,"Cardiac arrhythmia"
715710,"rasagiline",2,"Cardiac arrhythmia"
19090761,"regadenoson",2,"Cardiac arrhythmia"
42903460,"regorafenib",2,"Cardiac arrhythmia"
1516766,"repaglinide",2,"Cardiac arrhythmia"
1362225,"Reserpine",2,"Cardiac arrhythmia"
40225716,"resveratrol",2,"Cardiac arrhythmia"
991003,"retapamulin",2,"Cardiac arrhythmia"
1762711,"Ribavirin",2,"Cardiac arrhythmia"
1592911,"ribociclib",2,"Cardiac arrhythmia"
19062817,"Riboflavin",2,"Cardiac arrhythmia"
1777417,"Rifabutin",2,"Cardiac arrhythmia"
1763204,"Rifampin",2,"Cardiac arrhythmia"
19035953,"rifapentine",2,"Cardiac arrhythmia"
1735947,"rifaximin",2,"Cardiac arrhythmia"
735951,"Riluzole",2,"Cardiac arrhythmia"
1763339,"Rimantadine",2,"Cardiac arrhythmia"
977421,"rimexolone",2,"Cardiac arrhythmia"
44506752,"riociguat",2,"Cardiac arrhythmia"
1516800,"Risedronate",2,"Cardiac arrhythmia"
19115051,"risedronic acid",2,"Cardiac arrhythmia"
1563413,"Ritodrine",2,"Cardiac arrhythmia"
1748921,"Ritonavir",2,"Cardiac arrhythmia"
733523,"rivastigmine",2,"Cardiac arrhythmia"
1154077,"rizatriptan",2,"Cardiac arrhythmia"
19003953,"Rocuronium",2,"Cardiac arrhythmia"
40236897,"Roflumilast",2,"Cardiac arrhythmia"
46287434,"rolapitant",2,"Cardiac arrhythmia"
40168385,"romidepsin",2,"Cardiac arrhythmia"
713823,"ropinirole",2,"Cardiac arrhythmia"
1136487,"ropivacaine",2,"Cardiac arrhythmia"
1547504,"rosiglitazone",2,"Cardiac arrhythmia"
1510813,"rosuvastatin",2,"Cardiac arrhythmia"
786426,"Rotigotine",2,"Cardiac arrhythmia"
19011685,"roxatidine",2,"Cardiac arrhythmia"
19063874,"Roxithromycin",2,"Cardiac arrhythmia"
19006586,"rufinamide",2,"Cardiac arrhythmia"
40244464,"ruxolitinib",2,"Cardiac arrhythmia"
46275719,"sacubitril",2,"Cardiac arrhythmia"
1164108,"salicylamide",2,"Cardiac arrhythmia"
964407,"Salicylic Acid",2,"Cardiac arrhythmia"
1137529,"salmeterol",2,"Cardiac arrhythmia"
1537655,"salmon calcitonin",2,"Cardiac arrhythmia"
1137460,"Salsalate",2,"Cardiac arrhythmia"
19018483,"Samarium SM 153 lexidronam",2,"Cardiac arrhythmia"
1338558,"SAMARIUM Sm153",2,"Cardiac arrhythmia"
1746244,"Saquinavir",2,"Cardiac arrhythmia"
40166035,"saxagliptin",2,"Cardiac arrhythmia"
965748,"Scopolamine",2,"Cardiac arrhythmia"
766067,"Secobarbital",2,"Cardiac arrhythmia"
19066188,"Secretin",2,"Cardiac arrhythmia"
766209,"Selegiline",2,"Cardiac arrhythmia"
19038024,"Selenious Acid",2,"Cardiac arrhythmia"
938061,"selenium sulfide",2,"Cardiac arrhythmia"
793143,"semaglutide",2,"Cardiac arrhythmia"
19066774,"Serine",2,"Cardiac arrhythmia"
939134,"sertaconazole",2,"Cardiac arrhythmia"
739138,"Sertraline",2,"Cardiac arrhythmia"
952004,"sevelamer",2,"Cardiac arrhythmia"
19039298,"sevoflurane",2,"Cardiac arrhythmia"
1316262,"sildenafil",2,"Cardiac arrhythmia"
19012925,"silodosin",2,"Cardiac arrhythmia"
966913,"Silver Nitrate",2,"Cardiac arrhythmia"
966956,"silver sulfadiazine",2,"Cardiac arrhythmia"
1539403,"Simvastatin",2,"Cardiac arrhythmia"
19067803,"Sincalide",2,"Cardiac arrhythmia"
19034726,"Sirolimus",2,"Cardiac arrhythmia"
19136044,"Sisomicin",2,"Cardiac arrhythmia"
1580747,"sitagliptin",2,"Cardiac arrhythmia"
19136048,"Sodium",2,"Cardiac arrhythmia"
19077884,"Sodium Acetate",2,"Cardiac arrhythmia"
19069003,"Sodium Acetate, Anhydrous",2,"Cardiac arrhythmia"
901318,"Sodium Ascorbate",2,"Cardiac arrhythmia"
939506,"Sodium Bicarbonate",2,"Cardiac arrhythmia"
967823,"Sodium Chloride",2,"Cardiac arrhythmia"
977968,"sodium citrate",2,"Cardiac arrhythmia"
19069022,"Sodium Fluoride",2,"Cardiac arrhythmia"
19078092,"Sodium gluconate",2,"Cardiac arrhythmia"
769935,"Sodium Oxybate",2,"Cardiac arrhythmia"
939871,"sodium phosphate",2,"Cardiac arrhythmia"
991710,"Sodium Phosphate, Dibasic",2,"Cardiac arrhythmia"
990499,"Sodium Phosphate, Monobasic",2,"Cardiac arrhythmia"
19078126,"Sodium polystyrene sulfonate",2,"Cardiac arrhythmia"
40171076,"sodium selenate",2,"Cardiac arrhythmia"
939976,"sodium sulfate",2,"Cardiac arrhythmia"
19070012,"Sodium Tetradecyl Sulfate",2,"Cardiac arrhythmia"
940004,"sodium thiosulfate",2,"Cardiac arrhythmia"
44785094,"sofosbuvir",2,"Cardiac arrhythmia"
916005,"Solifenacin",2,"Cardiac arrhythmia"
1363387,"sorafenib",2,"Cardiac arrhythmia"
970011,"Sorbitol",2,"Cardiac arrhythmia"
1370109,"Sotalol",2,"Cardiac arrhythmia"
1701651,"Spectinomycin",2,"Cardiac arrhythmia"
970250,"Spironolactone",2,"Cardiac arrhythmia"
1036094,"Stannous Fluoride",2,"Cardiac arrhythmia"
1781406,"Stavudine",2,"Cardiac arrhythmia"
1836191,"Streptomycin",2,"Cardiac arrhythmia"
19136210,"Streptozocin",2,"Cardiac arrhythmia"
19132890,"Strontium-89",2,"Cardiac arrhythmia"
1728909,"Succimer",2,"Cardiac arrhythmia"
1340532,"Succinic Acid",2,"Cardiac arrhythmia"
836208,"Succinylcholine",2,"Cardiac arrhythmia"
44785066,"sucroferric oxyhydroxide",2,"Cardiac arrhythmia"
19136247,"Sucrose",2,"Cardiac arrhythmia"
35604506,"Sugammadex",2,"Cardiac arrhythmia"
1836241,"Sulbactam",2,"Cardiac arrhythmia"
940535,"sulconazole",2,"Cardiac arrhythmia"
1036252,"Sulfacetamide",2,"Cardiac arrhythmia"
1836391,"Sulfadiazine",2,"Cardiac arrhythmia"
1836430,"Sulfamethoxazole",2,"Cardiac arrhythmia"
1036475,"Sulfanilamide",2,"Cardiac arrhythmia"
964339,"Sulfasalazine",2,"Cardiac arrhythmia"
1836503,"Sulfisoxazole",2,"Cardiac arrhythmia"
1036525,"Sulfur",2,"Cardiac arrhythmia"
45892833,"Sulfur Hexafluoride",2,"Cardiac arrhythmia"
1036600,"Sulfuric acid",2,"Cardiac arrhythmia"
1236607,"Sulindac",2,"Cardiac arrhythmia"
19136626,"Sulpiride",2,"Cardiac arrhythmia"
1140643,"Sumatriptan",2,"Cardiac arrhythmia"
1336539,"sunitinib",2,"Cardiac arrhythmia"
1036636,"Suprofen",2,"Cardiac arrhythmia"
45775760,"suvorexant",2,"Cardiac arrhythmia"
19008361,"Tacalcitol",2,"Cardiac arrhythmia"
1336926,"tadalafil",2,"Cardiac arrhythmia"
42709325,"tafluprost",2,"Cardiac arrhythmia"
1036667,"Talc",2,"Cardiac arrhythmia"
1436678,"Tamoxifen",2,"Cardiac arrhythmia"
924566,"tamsulosin",2,"Cardiac arrhythmia"
1036690,"Tannic Acid",2,"Cardiac arrhythmia"
19041085,"tartaric acid",2,"Cardiac arrhythmia"
45776537,"tavaborole",2,"Cardiac arrhythmia"
947416,"tazarotene",2,"Cardiac arrhythmia"
1741122,"tazobactam",2,"Cardiac arrhythmia"
44814442,"Technetium Tc 99m Pertechnetate",2,"Cardiac arrhythmia"
45775686,"tedizolid",2,"Cardiac arrhythmia"
43013171,"teduglutide",2,"Cardiac arrhythmia"
19056756,"Tegafur",2,"Cardiac arrhythmia"
916943,"tegaserod",2,"Cardiac arrhythmia"
19078399,"Teicoplanin",2,"Cardiac arrhythmia"
40166675,"telavancin",2,"Cardiac arrhythmia"
1702911,"telithromycin",2,"Cardiac arrhythmia"
1317640,"telmisartan",2,"Cardiac arrhythmia"
836715,"Temazepam",2,"Cardiac arrhythmia"
1341149,"temozolomide",2,"Cardiac arrhythmia"
19092845,"temsirolimus",2,"Cardiac arrhythmia"
35605546,"tenofovir alafenamide",2,"Cardiac arrhythmia"
1341238,"Terazosin",2,"Cardiac arrhythmia"
1741309,"terbinafine",2,"Cardiac arrhythmia"
1236744,"Terbutaline",2,"Cardiac arrhythmia"
42900584,"teriflunomide",2,"Cardiac arrhythmia"
1521987,"Teriparatide",2,"Cardiac arrhythmia"
1636780,"Testosterone",2,"Cardiac arrhythmia"
836877,"Tetrabenazine",2,"Cardiac arrhythmia"
1036884,"Tetracaine",2,"Cardiac arrhythmia"
1836948,"Tetracycline",2,"Cardiac arrhythmia"
941577,"tetrahydrozoline",2,"Cardiac arrhythmia"
963950,"tezacaftor",2,"Cardiac arrhythmia"
19137042,"Thalidomide",2,"Cardiac arrhythmia"
1237049,"Theophylline",2,"Cardiac arrhythmia"
19137312,"Thiamine",2,"Cardiac arrhythmia"
19004295,"Thiamylal",2,"Cardiac arrhythmia"
1037358,"Thiethylperazine",2,"Cardiac arrhythmia"
1437379,"Thioguanine",2,"Cardiac arrhythmia"
700253,"Thiopental",2,"Cardiac arrhythmia"
700299,"Thioridazine",2,"Cardiac arrhythmia"
19137385,"Thiotepa",2,"Cardiac arrhythmia"
700465,"Thiothixene",2,"Cardiac arrhythmia"
992153,"THONZONIUM",2,"Cardiac arrhythmia"
19000537,"Threonine",2,"Cardiac arrhythmia"
1300673,"Thrombin",2,"Cardiac arrhythmia"
19001701,"Thyrotropin-Releasing Hormone",2,"Cardiac arrhythmia"
715458,"tiagabine",2,"Cardiac arrhythmia"
19008012,"Tiapride",2,"Cardiac arrhythmia"
40241186,"Ticagrelor",2,"Cardiac arrhythmia"
1702364,"Ticarcillin",2,"Cardiac arrhythmia"
1302398,"Ticlopidine",2,"Cardiac arrhythmia"
1742432,"tigecycline",2,"Cardiac arrhythmia"
902427,"Timolol",2,"Cardiac arrhythmia"
1702559,"Tinidazole",2,"Cardiac arrhythmia"
1308473,"tinzaparin",2,"Cardiac arrhythmia"
903031,"tiopronin",2,"Cardiac arrhythmia"
1106776,"tiotropium",2,"Cardiac arrhythmia"
35602757,"tipiracil",2,"Cardiac arrhythmia"
1736999,"tipranavir",2,"Cardiac arrhythmia"
19017067,"tirofiban",2,"Cardiac arrhythmia"
778474,"tizanidine",2,"Cardiac arrhythmia"
902722,"Tobramycin",2,"Cardiac arrhythmia"
42904205,"tofacitinib",2,"Cardiac arrhythmia"
19100773,"tofisopam",2,"Cardiac arrhythmia"
1502809,"Tolazamide",2,"Cardiac arrhythmia"
1502855,"Tolbutamide",2,"Cardiac arrhythmia"
1102917,"Tolmetin",2,"Cardiac arrhythmia"
902950,"Tolnaftate",2,"Cardiac arrhythmia"
19003296,"Tolperisone",2,"Cardiac arrhythmia"
913782,"tolterodine",2,"Cardiac arrhythmia"
19036797,"tolvaptan",2,"Cardiac arrhythmia"
1378509,"Topotecan",2,"Cardiac arrhythmia"
1342346,"Toremifene",2,"Cardiac arrhythmia"
942350,"torsemide",2,"Cardiac arrhythmia"
19042445,"tramazoline",2,"Cardiac arrhythmia"
43532497,"trametinib",2,"Cardiac arrhythmia"
1342439,"trandolapril",2,"Cardiac arrhythmia"
1303425,"Tranexamic Acid",2,"Cardiac arrhythmia"
19120306,"tranilast",2,"Cardiac arrhythmia"
703470,"Tranylcypromine",2,"Cardiac arrhythmia"
904501,"travoprost",2,"Cardiac arrhythmia"
703547,"Trazodone",2,"Cardiac arrhythmia"
19110712,"trepibutone",2,"Cardiac arrhythmia"
1327256,"Treprostinil",2,"Cardiac arrhythmia"
903963,"Triamcinolone",2,"Cardiac arrhythmia"
904542,"Triamterene",2,"Cardiac arrhythmia"
704599,"Triazolam",2,"Cardiac arrhythmia"
19042575,"tribenoside",2,"Cardiac arrhythmia"
19058978,"tricalcium phosphate",2,"Cardiac arrhythmia"
904639,"Trichlormethiazide",2,"Cardiac arrhythmia"
742594,"trichloroacetaldehyde",2,"Cardiac arrhythmia"
19042692,"triclofos",2,"Cardiac arrhythmia"
1704758,"Triclosan",2,"Cardiac arrhythmia"
704984,"Trifluoperazine",2,"Cardiac arrhythmia"
19005104,"Triflupromazine",2,"Cardiac arrhythmia"
905078,"Trifluridine",2,"Cardiac arrhythmia"
705178,"Trihexyphenidyl",2,"Cardiac arrhythmia"
19005512,"Trimebutine",2,"Cardiac arrhythmia"
19005570,"Trimeprazine",2,"Cardiac arrhythmia"
942799,"trimethobenzamide",2,"Cardiac arrhythmia"
1705674,"Trimethoprim",2,"Cardiac arrhythmia"
705755,"Trimipramine",2,"Cardiac arrhythmia"
1105889,"Triprolidine",2,"Cardiac arrhythmia"
1343039,"Triptorelin",2,"Cardiac arrhythmia"
943116,"trolamine salicylate",2,"Cardiac arrhythmia"
906072,"Tropicamide",2,"Cardiac arrhythmia"
991825,"Trospium",2,"Cardiac arrhythmia"
906149,"TRYPSIN",2,"Cardiac arrhythmia"
19006186,"Tryptophan",2,"Cardiac arrhythmia"
19043191,"tulobuterol",2,"Cardiac arrhythmia"
943191,"tyloxapol",2,"Cardiac arrhythmia"
19006692,"Tyrosine",2,"Cardiac arrhythmia"
40225722,"ulipristal",2,"Cardiac arrhythmia"
44785907,"umeclidinium",2,"Cardiac arrhythmia"
19006877,"Uracil",2,"Cardiac arrhythmia"
19101849,"urapidil",2,"Cardiac arrhythmia"
906914,"Urea",2,"Cardiac arrhythmia"
1515417,"Urofollitropin",2,"Cardiac arrhythmia"
988095,"Ursodeoxycholate",2,"Cardiac arrhythmia"
1717704,"valacyclovir",2,"Cardiac arrhythmia"
1593849,"valbenazine",2,"Cardiac arrhythmia"
1703063,"valganciclovir",2,"Cardiac arrhythmia"
19007572,"Valine",2,"Cardiac arrhythmia"
745466,"Valproate",2,"Cardiac arrhythmia"
19012543,"valrubicin",2,"Cardiac arrhythmia"
1308842,"valsartan",2,"Cardiac arrhythmia"
1707687,"Vancomycin",2,"Cardiac arrhythmia"
1311276,"vardenafil",2,"Cardiac arrhythmia"
780442,"varenicline",2,"Cardiac arrhythmia"
19012598,"Vecuronium",2,"Cardiac arrhythmia"
36249204,"velpatasvir",2,"Cardiac arrhythmia"
40241937,"Vemurafenib",2,"Cardiac arrhythmia"
35604205,"venetoclax",2,"Cardiac arrhythmia"
743670,"venlafaxine",2,"Cardiac arrhythmia"
1307863,"Verapamil",2,"Cardiac arrhythmia"
912803,"Verteporfin",2,"Cardiac arrhythmia"
908126,"Vidarabine",2,"Cardiac arrhythmia"
19020002,"Vigabatrin",2,"Cardiac arrhythmia"
43532539,"vilanterol",2,"Cardiac arrhythmia"
40234834,"vilazodone",2,"Cardiac arrhythmia"
19122137,"vildagliptin",2,"Cardiac arrhythmia"
19008264,"Vinblastine",2,"Cardiac arrhythmia"
1308290,"Vincristine",2,"Cardiac arrhythmia"
1343346,"vinorelbine",2,"Cardiac arrhythmia"
42709321,"vismodegib",2,"Cardiac arrhythmia"
19008339,"Vitamin A",2,"Cardiac arrhythmia"
1308738,"Vitamin B 12",2,"Cardiac arrhythmia"
19010970,"Vitamin B Complex",2,"Cardiac arrhythmia"
1353228,"Vitamin B6",2,"Cardiac arrhythmia"
19009405,"Vitamin D",2,"Cardiac arrhythmia"
19009540,"Vitamin E",2,"Cardiac arrhythmia"
19044727,"Vitamin K 1",2,"Cardiac arrhythmia"
44818499,"vorapaxar",2,"Cardiac arrhythmia"
1714277,"voriconazole",2,"Cardiac arrhythmia"
1337651,"Vorinostat",2,"Cardiac arrhythmia"
44507700,"vortioxetine",2,"Cardiac arrhythmia"
793741,"voxilaprevir",2,"Cardiac arrhythmia"
1310149,"Warfarin",2,"Cardiac arrhythmia"
19010309,"Water",2,"Cardiac arrhythmia"
959196,"Witch Hazel",2,"Cardiac arrhythmia"
19010496,"Xylitol",2,"Cardiac arrhythmia"
1385800,"yohimbine",2,"Cardiac arrhythmia"
1111706,"zafirlukast",2,"Cardiac arrhythmia"
720727,"zaleplon",2,"Cardiac arrhythmia"
1708748,"Zanamivir",2,"Cardiac arrhythmia"
19005061,"ziconotide",2,"Cardiac arrhythmia"
1710612,"Zidovudine",2,"Cardiac arrhythmia"
1147878,"zileuton",2,"Cardiac arrhythmia"
979096,"Zinc Acetate",2,"Cardiac arrhythmia"
19044317,"zinc chloride",2,"Cardiac arrhythmia"
19079204,"Zinc Gluconate",2,"Cardiac arrhythmia"
911064,"Zinc Oxide",2,"Cardiac arrhythmia"
944360,"zinc pyrithione",2,"Cardiac arrhythmia"
19044522,"Zinc Sulfate",2,"Cardiac arrhythmia"
712615,"ziprasidone",2,"Cardiac arrhythmia"
1524674,"zoledronic acid",2,"Cardiac arrhythmia"
1116031,"zolmitriptan",2,"Cardiac arrhythmia"
744740,"zolpidem",2,"Cardiac arrhythmia"
744798,"zonisamide",2,"Cardiac arrhythmia"
19044883,"zopiclone",2,"Cardiac arrhythmia"
738152,"Doxapram",2,"Cardiac arrhythmia"
